Time,Loss_mae,Threshold,Anomaly
2013-12-12 15:00:20.414000,4.7956759895011185,3.1391333856213532,True
2013-12-13 10:00:19.391000,2.310454273863499,3.1391333856213532,False
2013-12-13 17:40:18.908000,1.7929224034514324,3.1391333856213532,False
2013-12-17 23:20:35.244000,2.1805541079604223,3.1391333856213532,False
2013-12-19 10:20:11.739000,2.422062241242588,3.1391333856213532,False
2013-12-22 10:58:19.799000,2.290052631286344,3.1391333856213532,False
2014-01-07 14:24:09.259000,2.179047827814241,3.1391333856213532,False
2014-01-21 03:30:37.447001,2.1375976336387743,3.1391333856213532,False
2014-01-21 11:12:21.821000,2.147764757220352,3.1391333856213532,False
2014-01-21 11:26:50.800000,2.173138138742886,3.1391333856213532,False
2014-01-22 16:49:20.549000,2.1901515685467263,3.1391333856213532,False
2014-01-23 11:42:33.204000,2.189476065443413,3.1391333856213532,False
2014-01-23 12:43:35.892000,2.1684730364319575,3.1391333856213532,False
2014-01-23 18:22:05.876000,2.127967262034325,3.1391333856213532,False
2014-01-24 12:43:37.197000,2.0738474899487906,3.1391333856213532,False
2014-01-24 16:01:19.455000,2.017894469864244,3.1391333856213532,False
2014-01-27 11:01:04.010000,1.9740035201904453,3.1391333856213532,False
2014-01-27 11:13:30.867000,1.9513798062491068,3.1391333856213532,False
2014-01-27 11:33:44.797000,1.9502044864965071,3.1391333856213532,False
2014-01-31 12:12:39.100000,1.9647388414882416,3.1391333856213532,False
2014-01-31 14:32:39.010000,1.989798855586347,3.1391333856213532,False
2014-02-06 10:31:41.710000,2.0226714021601855,3.1391333856213532,False
2014-02-06 12:51:41.492000,2.058328977477622,3.1391333856213532,False
2014-02-18 16:34:36.968000,2.0824026302055043,3.1391333856213532,False
2014-02-21 15:23:13.812000,2.0719564108528075,3.1391333856213532,False
2014-02-21 15:34:33.506000,1.781796704439283,3.1391333856213532,False
2014-02-21 17:54:33.359000,2.0202295190232857,3.1391333856213532,False
2014-02-25 16:34:28.958000,1.8383875749578842,3.1391333856213532,False
2014-02-27 14:34:26.958000,1.7310096128532007,3.1391333856213532,False
2014-03-03 14:28:33.140000,1.6595520694838477,3.1391333856213532,False
2014-03-03 16:59:51.664000,1.66721930090848,3.1391333856213532,False
2014-03-04 03:54:21.958000,1.8540708978621543,3.1391333856213532,False
2014-03-04 15:40:52.909000,1.6966327976946038,3.1391333856213532,False
2014-03-04 16:00:01.597000,2.121905602968211,3.1391333856213532,False
2014-03-04 16:12:20.367000,2.4706958582707257,3.1391333856213532,False
2014-03-04 16:28:29.542000,2.6067920749493165,3.1391333856213532,False
2014-03-04 16:45:02.892000,2.487038721083088,3.1391333856213532,False
2014-03-04 16:54:54.161000,2.197717932813971,3.1391333856213532,False
2014-03-05 11:14:30.704000,2.1205625930534002,3.1391333856213532,False
2014-03-05 17:07:35.550000,2.1561273095918545,3.1391333856213532,False
2014-03-07 08:35:37.656000,2.338415230822016,3.1391333856213532,False
2014-03-07 12:55:38.510000,2.479115165897904,3.1391333856213532,False
2014-03-07 14:21:40.705000,2.390624303557767,3.1391333856213532,False
2014-03-07 16:34:49.874000,2.0705484825194955,3.1391333856213532,False
2014-03-08 15:01:19.484000,1.6198028418382566,3.1391333856213532,False
2014-03-10 11:21:28.038000,1.1770381576739928,3.1391333856213532,False
2014-03-10 11:40:02.744000,0.8355891109347476,3.1391333856213532,False
2014-03-12 17:05:36.047000,0.6133982721903132,3.1391333856213532,False
2014-03-13 11:07:03.195000,0.5609824599671008,3.1391333856213532,False
2014-03-14 13:38:09.439000,0.5761081797100812,3.1391333856213532,False
2014-03-17 11:02:46.195000,0.6446179494937684,3.1391333856213532,False
2014-03-18 10:48:22.554000,0.6891729439827916,3.1391333856213532,False
2014-03-18 11:03:47.298000,0.7125667032286885,3.1391333856213532,False
2014-03-18 11:36:02.888000,0.7193041397995757,3.1391333856213532,False
2014-03-18 14:34:01.849000,0.7165786655698447,3.1391333856213532,False
2014-03-19 11:50:02.208000,0.7127149340118168,3.1391333856213532,False
2014-03-19 15:47:18.575000,0.7138844113449149,3.1391333856213532,False
2014-03-19 16:05:48.940000,0.7214989656999959,3.1391333856213532,False
