Time,Mob dist,Thresh,Anomaly
2018-03-16 14:34:51.496,11.071204927012309,1.5760044865469092,True
2018-03-16 20:54:41.346,7.134907346454762,1.5760044865469092,True
2018-03-17 07:54:41.100,5.818256576787306,1.5760044865469092,True
2018-03-19 21:14:39.708,5.974679811109022,1.5760044865469092,True
2018-03-20 07:54:39.469,6.091155772642891,1.5760044865469092,True
2018-03-20 14:34:39.388,5.728077115056815,1.5760044865469092,True
2018-03-20 16:09:27.538,4.964983718360659,1.5760044865469092,True
2018-03-20 16:11:18.567,4.000246094559337,1.5760044865469092,True
2018-03-20 16:17:53.551,3.015273216798124,1.5760044865469092,True
2018-03-20 16:32:30.536,2.1326134980643694,1.5760044865469092,True
2018-03-20 16:51:33.537,1.4142523392094373,1.5760044865469092,False
2018-03-21 17:14:38.829,0.8749700709230598,1.5760044865469092,False
2018-03-22 10:39:32.429,0.5018298230897529,1.5760044865469092,False
2018-03-22 11:14:38.388,0.2743795518664673,1.5760044865469092,False
2018-03-26 18:14:36.217,0.17991664381071715,1.5760044865469092,False
2018-04-05 10:16:53.327,0.17884461655757894,1.5760044865469092,False
2018-04-05 10:52:30.024,0.20011211289355862,1.5760044865469092,False
2018-04-05 11:32:29.989,0.2160398431281632,1.5760044865469092,False
2018-04-09 16:10:14.215,0.22466000913095852,1.5760044865469092,False
2018-04-09 22:32:27.853,0.22852917924266292,1.5760044865469092,False
2018-04-10 02:12:27.701,0.22992059829524344,1.5760044865469092,False
2018-04-11 01:12:27.157,0.23023891229304444,1.5760044865469092,False
2018-04-11 12:32:27.073,0.23022447690191794,1.5760044865469092,False
2018-04-11 16:12:26.887,0.23021618715831108,1.5760044865469092,False
2018-04-11 22:52:26.821,0.2303380483623884,1.5760044865469092,False
2018-04-12 10:32:26.506,0.23060991023535785,1.5760044865469092,False
2018-04-12 10:47:18.113,0.23100789031315175,1.5760044865469092,False
2018-04-12 13:12:26.668,0.2314940298196812,1.5760044865469092,False
2018-04-12 14:32:26.865,0.23202921415402056,1.5760044865469092,False
2018-04-12 14:52:26.945,0.23257983881240588,1.5760044865469092,False
2018-04-12 15:52:26.438,0.23311832699207244,1.5760044865469092,False
