Time,Mob dist,Thresh,Anomaly
2019-07-18 09:27:04.291,3.749990545248926,2.3792734692524795,True
2019-07-18 12:31:30.131,3.733358732772278,2.3792734692524795,True
2019-07-18 13:22:11.409,0.36983608042043714,2.3792734692524795,False
2019-07-25 11:57:06.127,0.40565917567588256,2.3792734692524795,False
2019-07-25 13:02:09.212,0.542579585940631,2.3792734692524795,False
2019-07-28 21:42:08.132,0.45631627819536663,2.3792734692524795,False
2019-07-30 15:42:07.537,0.38120601459633385,2.3792734692524795,False
2019-08-01 11:10:19.166,0.41528787683954216,2.3792734692524795,False
2019-08-01 11:42:07.026,0.36949844079543664,2.3792734692524795,False
2019-08-08 10:13:44.006,0.34543241025285754,2.3792734692524795,False
2019-08-08 10:51:20.777,0.3593388374246422,2.3792734692524795,False
2019-08-14 11:24:28.409,0.3589359002054935,2.3792734692524795,False
2019-08-14 12:11:18.831,0.337079070759645,2.3792734692524795,False
2019-08-22 11:28:41.633,0.31147029979984764,2.3792734692524795,False
2019-08-22 12:11:16.288,0.2880042182234963,2.3792734692524795,False
2019-09-04 15:01:59.124,0.26546503552907313,2.3792734692524795,False
2019-09-04 15:31:12.112,0.278001453635598,2.3792734692524795,False
2019-09-12 12:04:30.110,0.3482185968927669,2.3792734692524795,False
2019-09-12 13:11:09.389,0.3365269573421923,2.3792734692524795,False
